@code,コードが示す地域等,@name,ふりがな,"属する「市町村等をまとめた地域等」
(AreaForecastLocalMの@code値)","""気象警報・注意報""及び
""気象特別警報報知""で使用","""竜巻注意情報""で使用",高潮特別警報・警報・注意報発表対象,波浪特別警報・警報・注意報発表対象,"""土砂災害警戒情報""で使用","""指定河川洪水予報""で使用",,,,,,
1510000,新潟県新潟市,新潟市,にいがたし,150011,1,1,1,1,1,1,,,,,,
1510100,新潟県新潟市のうち北区,,,,0,0,0,0,0,0,,,,,,
1510200,新潟県新潟市のうち東区,,,,0,0,0,0,0,0,,,,,,
1510300,新潟県新潟市のうち中央区,,,,0,0,0,0,0,0,,,,,,
1510400,新潟県新潟市のうち江南区,,,,0,0,0,0,0,0,,,,,,
1510500,新潟県新潟市のうち秋葉区,,,,0,0,0,0,0,0,,,,,,
1510600,新潟県新潟市のうち南区,,,,0,0,0,0,0,0,,,,,,
1510700,新潟県新潟市のうち西区,,,,0,0,0,0,0,0,,,,,,
1510800,新潟県新潟市のうち西蒲区,,,,0,0,0,0,0,0,,,,,,
1520200,新潟県長岡市,長岡市,ながおかし,150021,1,1,1,1,1,1,,,,,,
1520400,新潟県三条市,三条市,さんじょうし,150022,1,1,0,0,1,1,,,,,,
1520500,新潟県柏崎市,柏崎市,かしわざきし,150024,1,1,1,1,1,1,,,,,,
1520600,新潟県新発田市,新発田市,しばたし,150013,1,1,1,1,1,1,,,,,,
1520800,新潟県小千谷市,小千谷市,おぢやし,150021,1,1,0,0,1,1,,,,,,
1520900,新潟県加茂市,加茂市,かもし,150022,1,1,0,0,1,1,,,,,,
1521000,新潟県十日町市,十日町市,とおかまちし,150026,1,1,0,0,1,1,,,,,,
1521100,新潟県見附市,見附市,みつけし,150021,1,1,0,0,1,1,,,,,,
1521200,新潟県村上市,村上市,むらかみし,150012,1,1,1,1,1,1,,,,,,
1521300,新潟県燕市,燕市,つばめし,150011,1,1,0,0,1,1,,,,,,
1521600,新潟県糸魚川市,糸魚川市,いといがわし,150032,1,1,1,1,1,1,,,,,,
1521700,新潟県妙高市,妙高市,みょうこうし,150033,1,1,0,0,1,1,,,,,,
1521800,新潟県五泉市,五泉市,ごせんし,150014,1,1,0,0,1,1,,,,,,
1522200,新潟県上越市,上越市,じょうえつし,150031,1,1,1,1,1,1,,,,,,
1522300,新潟県阿賀野市,阿賀野市,あがのし,150011,1,1,0,0,1,1,,,,,,
1522400,新潟県佐渡市,佐渡市,さどし,150040,1,1,1,1,1,1,,,,,,
1522500,新潟県魚沼市,魚沼市,うおぬまし,150023,1,1,0,0,1,1,,,,,,
1522600,新潟県南魚沼市,南魚沼市,みなみうおぬまし,150025,1,1,0,0,1,1,,,,,,
1522700,新潟県胎内市,胎内市,たいないし,150013,1,1,1,1,1,1,,,,,,
1530700,新潟県聖籠町,聖籠町,せいろうまち,150013,1,1,1,1,1,1,,,,,,
1534200,新潟県弥彦村,弥彦村,やひこむら,150011,1,1,0,0,1,1,,,,,,
1536100,新潟県田上町,田上町,たがみまち,150022,1,1,0,0,1,1,,,,,,
1538500,新潟県阿賀町,阿賀町,あがまち,150014,1,1,0,0,1,1,,,,,,
1540500,新潟県出雲崎町,出雲崎町,いずもざきまち,150021,1,1,1,1,1,1,,,,,,
1546100,新潟県湯沢町,湯沢町,ゆざわまち,150025,1,1,0,0,1,1,,,,,,
1548200,新潟県津南町,津南町,つなんまち,150026,1,1,0,0,1,1,,,,,,
1550400,新潟県刈羽村,刈羽村,かりわむら,150024,1,1,0,0,1,1,,,,,,
1558100,新潟県関川村,関川村,せきかわむら,150012,1,1,0,0,1,1,,,,,,
1558600,新潟県粟島浦村,粟島浦村,あわしまうらむら,150012,1,1,1,1,1,1,,,,,,
1620100,富山県富山市,富山市,とやまし,160011,1,1,1,1,0,1,,,,,,
1620111,富山県富山市のうち富山市山間部東及び富山市山間部西の区域を除く区域,富山市平地,とやましへいち,160011,0,0,0,0,1,0,,,,,,
1620112,富山県富山市のうち大沢野総合行政センター及び大山総合行政センター管内,富山市山間部東,とやましさんかんぶひがし,160011,0,0,0,0,1,0,,,,,,
1620113,富山県富山市のうち八尾総合行政センター、山田総合行政センター及び細入総合行政センター管内,富山市山間部西,とやましさんかんぶにし,160011,0,0,0,0,1,0,,,,,,
1620200,富山県高岡市,高岡市,たかおかし,160021,1,1,1,1,1,1,,,,,,
1620400,富山県魚津市,魚津市,うおづし,160012,1,1,1,1,1,1,,,,,,
1620500,富山県氷見市,氷見市,ひみし,160021,1,1,1,1,1,1,,,,,,
1620600,富山県滑川市,滑川市,なめりかわし,160012,1,1,1,1,1,1,,,,,,
1620700,富山県黒部市,黒部市,くろべし,160012,1,1,1,1,1,1,,,,,,
1620800,富山県砺波市,砺波市,となみし,160022,1,1,0,0,1,1,,,,,,
1620900,富山県小矢部市,小矢部市,おやべし,160021,1,1,0,0,1,1,,,,,,
1621000,富山県南砺市,南砺市,なんとし,160022,1,1,0,0,1,1,,,,,,
1621100,富山県射水市,射水市,いみずし,160021,1,1,1,1,1,1,,,,,,
1632100,富山県舟橋村,舟橋村,ふなはしむら,160011,1,1,0,0,1,1,,,,,,
1632200,富山県上市町,上市町,かみいちまち,160011,1,1,0,0,1,1,,,,,,
1632300,富山県立山町,立山町,たてやままち,160011,1,1,0,0,1,1,,,,,,
1634200,富山県入善町,入善町,にゅうぜんまち,160012,1,1,1,1,1,1,,,,,,
1634300,富山県朝日町,朝日町,あさひまち,160012,1,1,1,1,1,1,,,,,,
1720100,石川県金沢市,金沢市,かなざわし,170011,1,1,1,1,1,1,,,,,,
1720200,石川県七尾市,七尾市,ななおし,170022,1,1,1,1,1,1,,,,,,
1720300,石川県小松市,小松市,こまつし,170012,1,1,1,1,1,1,,,,,,
1720400,石川県輪島市,輪島市,わじまし,170021,1,1,1,1,1,1,,,,,,
1720500,石川県珠洲市,珠洲市,すずし,170021,1,1,1,1,1,1,,,,,,
1720600,石川県加賀市,加賀市,かがし,170012,1,1,1,1,1,1,,,,,,
1720700,石川県羽咋市,羽咋市,はくいし,170022,1,1,1,1,1,1,,,,,,
1720900,石川県かほく市,かほく市,かほくし,170011,1,1,1,1,1,1,,,,,,
1721000,石川県白山市,白山市,はくさんし,170012,1,1,1,1,1,1,,,,,,
1721100,石川県能美市,能美市,のみし,170012,1,1,1,1,1,1,,,,,,
1721200,石川県野々市市,野々市市,ののいちし,170012,1,1,0,0,1,1,,,,,,
1732400,石川県川北町,川北町,かわきたまち,170012,1,1,0,0,1,1,,,,,,
1736100,石川県津幡町,津幡町,つばたまち,170011,1,1,0,0,1,1,,,,,,
1736500,石川県内灘町,内灘町,うちなだまち,170011,1,1,1,1,1,1,,,,,,
1738400,石川県志賀町,志賀町,しかまち,170022,1,1,1,1,1,1,,,,,,
1738600,石川県宝達志水町,宝達志水町,ほうだつしみずちょう,170022,1,1,1,1,1,1,,,,,,
1740700,石川県中能登町,中能登町,なかのとまち,170022,1,1,0,0,1,1,,,,,,
1746100,石川県穴水町,穴水町,あなみずまち,170021,1,1,1,1,1,1,,,,,,
1746300,石川県能登町,能登町,のとちょう,170021,1,1,1,1,1,1,,,,,,
1820100,福井県福井市,福井市,ふくいし,180011,1,1,1,1,1,1,,,,,,
1820200,福井県敦賀市,敦賀市,つるがし,180021,1,1,1,1,1,1,,,,,,
1820400,福井県小浜市,小浜市,おばまし,180022,1,1,1,1,1,1,,,,,,
1820500,福井県大野市,大野市,おおのし,180013,1,1,0,0,1,1,,,,,,
1820600,福井県勝山市,勝山市,かつやまし,180013,1,1,0,0,1,1,,,,,,
1820700,福井県鯖江市,鯖江市,さばえし,180012,1,1,0,0,1,1,,,,,,
1820800,福井県あわら市,あわら市,あわらし,180011,1,1,1,1,1,1,,,,,,
1820900,福井県越前市,越前市,えちぜんし,180012,1,1,0,0,1,1,,,,,,
1821000,福井県坂井市,坂井市,さかいし,180011,1,1,1,1,1,1,,,,,,
1832200,福井県永平寺町,永平寺町,えいへいじちょう,180011,1,1,0,0,1,1,,,,,,
1838200,福井県池田町,池田町,いけだちょう,180012,1,1,0,0,1,1,,,,,,
1840400,福井県南越前町,南越前町,みなみえちぜんちょう,180012,1,1,1,1,1,1,,,,,,
1842300,福井県越前町,越前町,えちぜんちょう,180011,1,1,1,1,1,1,,,,,,
1844200,福井県美浜町,美浜町,みはまちょう,180021,1,1,1,1,1,1,,,,,,
1848100,福井県高浜町,高浜町,たかはまちょう,180022,1,1,1,1,1,1,,,,,,
1848300,福井県おおい町,おおい町,おおいちょう,180022,1,1,1,1,1,1,,,,,,
1850100,福井県若狭町,若狭町,わかさちょう,180021,1,1,1,1,1,1,,,,,,
1920100,山梨県甲府市,甲府市,こうふし,190011,1,1,0,0,1,1,,,,,,
1920200,山梨県富士吉田市,富士吉田市,ふじよしだし,190022,1,1,0,0,1,1,,,,,,
1920400,山梨県都留市,都留市,つるし,190021,1,1,0,0,1,1,,,,,,
1920500,山梨県山梨市,山梨市,やまなしし,190012,1,1,0,0,1,1,,,,,,
1920600,山梨県大月市,大月市,おおつきし,190021,1,1,0,0,1,1,,,,,,
1920700,山梨県韮崎市,韮崎市,にらさきし,190011,1,1,0,0,1,1,,,,,,
1920800,山梨県南アルプス市,南アルプス市,みなみあるぷすし,190011,1,1,0,0,1,1,,,,,,
1920900,山梨県北杜市,北杜市,ほくとし,190011,1,1,0,0,1,1,,,,,,
1921000,山梨県甲斐市,甲斐市,かいし,190011,1,1,0,0,1,1,,,,,,
1921100,山梨県笛吹市,笛吹市,ふえふきし,190012,1,1,0,0,1,1,,,,,,
1921200,山梨県上野原市,上野原市,うえのはらし,190021,1,1,0,0,1,1,,,,,,
1921300,山梨県甲州市,甲州市,こうしゅうし,190012,1,1,0,0,1,1,,,,,,
1921400,山梨県中央市,中央市,ちゅうおうし,190011,1,1,0,0,1,1,,,,,,
1934600,山梨県市川三郷町,市川三郷町,いちかわみさとちょう,190013,1,1,0,0,1,1,,,,,,
1936400,山梨県早川町,早川町,はやかわちょう,190013,1,1,0,0,1,1,,,,,,
1936500,山梨県身延町,身延町,みのぶちょう,190013,1,1,0,0,1,1,,,,,,
1936600,山梨県南部町,南部町,なんぶちょう,190013,1,1,0,0,1,1,,,,,,
1936800,山梨県富士川町,富士川町,ふじかわちょう,190013,1,1,0,0,1,1,,,,,,
1938400,山梨県昭和町,昭和町,しょうわちょう,190011,1,1,0,0,1,1,,,,,,
1942200,山梨県道志村,道志村,どうしむら,190021,1,1,0,0,1,1,,,,,,
1942300,山梨県西桂町,西桂町,にしかつらちょう,190022,1,1,0,0,1,1,,,,,,
1942400,山梨県忍野村,忍野村,おしのむら,190022,1,1,0,0,1,1,,,,,,
1942500,山梨県山中湖村,山中湖村,やまなかこむら,190022,1,1,0,0,1,1,,,,,,
1942900,山梨県鳴沢村,鳴沢村,なるさわむら,190022,1,1,0,0,1,1,,,,,,
1943000,山梨県富士河口湖町,富士河口湖町,ふじかわぐちこまち,190022,1,1,0,0,1,1,,,,,,
1944200,山梨県小菅村,小菅村,こすげむら,190021,1,1,0,0,1,1,,,,,,
1944300,山梨県丹波山村,丹波山村,たばやまむら,190021,1,1,0,0,1,1,,,,,,
2020100,長野県長野市,長野市,ながのし,200011,1,1,0,0,0,1,,,,,,
2020111,長野県長野市のうち鬼無里戸隠の区域を除く区域,長野,ながの,200011,0,0,0,0,1,0,,,,,,
2020112,長野県長野市のうち鬼無里支所及び戸隠支所管内,鬼無里戸隠,きなさとがくし,200011,0,0,0,0,1,0,,,,,,
2020200,長野県松本市,松本市,まつもとし,,0,0,0,0,0,1,,,,,,
2020201,気象庁予報警報規程別表第四の二に示す「松本」の区域,松本,まつもと,200023,1,1,0,0,1,0,,,,,,
2020202,気象庁予報警報規程別表第四の二に示す「乗鞍上高地」の区域,乗鞍上高地,のりくらかみこうち,200024,1,1,0,0,1,0,,,,,,
2020300,長野県上田市,上田市,うえだし,200021,1,1,0,0,1,1,,,,,,
2020400,長野県岡谷市,岡谷市,おかやし,200025,1,1,0,0,1,1,,,,,,
2020500,長野県飯田市,飯田市,いいだし,200033,1,1,0,0,0,1,,,,,,
2020511,長野県飯田市のうち上村南信濃の区域を除く区域,飯田,いいだ,200033,0,0,0,0,1,0,,,,,,
2020512,長野県飯田市のうち上村自治振興センター及び南信濃自治振興センター管内 ,上村南信濃,かみむらみなみしなの,200033,0,0,0,0,1,0,,,,,,
2020600,長野県諏訪市,諏訪市,すわし,200025,1,1,0,0,1,1,,,,,,
2020700,長野県須坂市,須坂市,すざかし,200011,1,1,0,0,1,1,,,,,,
2020800,長野県小諸市,小諸市,こもろし,200022,1,1,0,0,1,1,,,,,,
2020900,長野県伊那市,伊那市,いなし,200031,1,1,0,0,0,1,,,,,,
2020911,長野県伊那市のうち長谷の区域を除く区域,伊那,いな,200031,0,0,0,0,1,0,,,,,,
2020912,長野県伊那市のうち長谷総合支所管内,長谷,はせ,200031,0,0,0,0,1,0,,,,,,
2021000,長野県駒ヶ根市,駒ヶ根市,こまがねし,200031,1,1,0,0,1,1,,,,,,
2021100,長野県中野市,中野市,なかのし,200012,1,1,0,0,1,1,,,,,,
2021200,長野県大町市,大町市,おおまちし,200013,1,1,0,0,1,1,,,,,,
2021300,長野県飯山市,飯山市,いいやまし,200012,1,1,0,0,1,1,,,,,,
2021400,長野県茅野市,茅野市,ちのし,200025,1,1,0,0,1,1,,,,,,
2021500,長野県塩尻市,塩尻市,しおじりし,,0,0,0,0,0,1,,,,,,
2021501,気象庁予報警報規程別表第四の二に示す「塩尻」の区域,塩尻,しおじり,200023,1,1,0,0,1,0,,,,,,
2021502,気象庁予報警報規程別表第四の二に示す「楢川」の区域,楢川,ならかわ,200032,1,1,0,0,1,0,,,,,,
2021700,長野県佐久市,佐久市,さくし,200022,1,1,0,0,1,1,,,,,,
2021800,長野県千曲市,千曲市,ちくまし,200011,1,1,0,0,1,1,,,,,,
2021900,長野県東御市,東御市,とうみし,200021,1,1,0,0,1,1,,,,,,
2022000,長野県安曇野市,安曇野市,あづみのし,200023,1,1,0,0,1,1,,,,,,
2030300,長野県小海町,小海町,こうみまち,200022,1,1,0,0,1,1,,,,,,
2030400,長野県川上村,川上村,かわかみむら,200022,1,1,0,0,1,1,,,,,,
2030500,長野県南牧村,南牧村,みなみまきむら,200022,1,1,0,0,1,1,,,,,,
2030600,長野県南相木村,南相木村,みなみあいきむら,200022,1,1,0,0,1,1,,,,,,
2030700,長野県北相木村,北相木村,きたあいきむら,200022,1,1,0,0,1,1,,,,,,
2030900,長野県佐久穂町,佐久穂町,さくほまち,200022,1,1,0,0,1,1,,,,,,
2032100,長野県軽井沢町,軽井沢町,かるいざわまち,200022,1,1,0,0,1,1,,,,,,
2032300,長野県御代田町,御代田町,みよたまち,200022,1,1,0,0,1,1,,,,,,
2032400,長野県立科町,立科町,たてしなまち,200022,1,1,0,0,1,1,,,,,,
2034900,長野県青木村,青木村,あおきむら,200021,1,1,0,0,1,1,,,,,,
2035000,長野県長和町,長和町,ながわまち,200021,1,1,0,0,1,1,,,,,,
2036100,長野県下諏訪町,下諏訪町,しもすわまち,200025,1,1,0,0,1,1,,,,,,
2036200,長野県富士見町,富士見町,ふじみまち,200025,1,1,0,0,1,1,,,,,,
2036300,長野県原村,原村,はらむら,200025,1,1,0,0,1,1,,,,,,
2038200,長野県辰野町,辰野町,たつのまち,200031,1,1,0,0,1,1,,,,,,
2038300,長野県箕輪町,箕輪町,みのわまち,200031,1,1,0,0,1,1,,,,,,
2038400,長野県飯島町,飯島町,いいじままち,200031,1,1,0,0,1,1,,,,,,
2038500,長野県南箕輪村,南箕輪村,みなみみのわむら,200031,1,1,0,0,1,1,,,,,,
2038600,長野県中川村,中川村,なかがわむら,200031,1,1,0,0,1,1,,,,,,
2038800,長野県宮田村,宮田村,みやだむら,200031,1,1,0,0,1,1,,,,,,
2040200,長野県松川町,松川町,まつかわまち,200033,1,1,0,0,1,1,,,,,,
2040300,長野県高森町,高森町,たかもりまち,200033,1,1,0,0,1,1,,,,,,
2040400,長野県阿南町,阿南町,あなんちょう,200033,1,1,0,0,1,1,,,,,,
2040700,長野県阿智村,阿智村,あちむら,200033,1,1,0,0,1,1,,,,,,
2040900,長野県平谷村,平谷村,ひらやむら,200033,1,1,0,0,1,1,,,,,,
2041000,長野県根羽村,根羽村,ねばむら,200033,1,1,0,0,1,1,,,,,,
2041100,長野県下條村,下條村,しもじょうむら,200033,1,1,0,0,1,1,,,,,,
2041200,長野県売木村,売木村,うるぎむら,200033,1,1,0,0,1,1,,,,,,
2041300,長野県天龍村,天龍村,てんりゅうむら,200033,1,1,0,0,1,1,,,,,,
2041400,長野県泰阜村,泰阜村,やすおかむら,200033,1,1,0,0,1,1,,,,,,
2041500,長野県喬木村,喬木村,たかぎむら,200033,1,1,0,0,1,1,,,,,,
2041600,長野県豊丘村,豊丘村,とよおかむら,200033,1,1,0,0,1,1,,,,,,
2041700,長野県大鹿村,大鹿村,おおしかむら,200033,1,1,0,0,1,1,,,,,,
2042200,長野県上松町,上松町,あげまつまち,200032,1,1,0,0,1,1,,,,,,
2042300,長野県南木曽町,南木曽町,なぎそまち,200032,1,1,0,0,1,1,,,,,,
2042500,長野県木祖村,木祖村,きそむら,200032,1,1,0,0,1,1,,,,,,
2042900,長野県王滝村,王滝村,おうたきむら,200032,1,1,0,0,1,1,,,,,,
2043000,長野県大桑村,大桑村,おおくわむら,200032,1,1,0,0,1,1,,,,,,
2043200,長野県木曽町,木曽町,きそまち,200032,1,1,0,0,1,1,,,,,,
2044600,長野県麻績村,麻績村,おみむら,200023,1,1,0,0,1,1,,,,,,
2044800,長野県生坂村,生坂村,いくさかむら,200023,1,1,0,0,1,1,,,,,,
2045000,長野県山形村,山形村,やまがたむら,200023,1,1,0,0,1,1,,,,,,
2045100,長野県朝日村,朝日村,あさひむら,200023,1,1,0,0,1,1,,,,,,
2045200,長野県筑北村,筑北村,ちくほくむら,200023,1,1,0,0,1,1,,,,,,
2048100,長野県池田町,池田町,いけだまち,200013,1,1,0,0,1,1,,,,,,
2048200,長野県松川村,松川村,まつかわむら,200013,1,1,0,0,1,1,,,,,,
2048500,長野県白馬村,白馬村,はくばむら,200013,1,1,0,0,1,1,,,,,,
2048600,長野県小谷村,小谷村,おたりむら,200013,1,1,0,0,1,1,,,,,,
2052100,長野県坂城町,坂城町,さかきまち,200011,1,1,0,0,1,1,,,,,,
2054100,長野県小布施町,小布施町,おぶせまち,200011,1,1,0,0,1,1,,,,,,
2054300,長野県高山村,高山村,たかやまむら,200011,1,1,0,0,1,1,,,,,,
2056100,長野県山ノ内町,山ノ内町,やまのうちまち,200012,1,1,0,0,1,1,,,,,,
2056200,長野県木島平村,木島平村,きじまだいらむら,200012,1,1,0,0,1,1,,,,,,
2056300,長野県野沢温泉村,野沢温泉村,のざわおんせんむら,200012,1,1,0,0,1,1,,,,,,
2058300,長野県信濃町,信濃町,しなのまち,200011,1,1,0,0,1,1,,,,,,
2058800,長野県小川村,小川村,おがわむら,200011,1,1,0,0,1,1,,,,,,
2059000,長野県飯綱町,飯綱町,いいづなまち,200011,1,1,0,0,1,1,,,,,,
2060200,長野県栄村,栄村,さかえむら,200012,1,1,0,0,1,1,,,,,,
2120100,岐阜県岐阜市,岐阜市,ぎふし,210011,1,1,0,0,1,1,,,,,,
2120200,岐阜県大垣市,大垣市,おおがきし,210011,1,1,0,0,1,1,,,,,,
2120300,岐阜県高山市,高山市,たかやまし,210021,1,1,0,0,1,1,,,,,,
2120400,岐阜県多治見市,多治見市,たじみし,210012,1,1,0,0,1,1,,,,,,
2120500,岐阜県関市,関市,せきし,210013,1,1,0,0,1,1,,,,,,
2120600,岐阜県中津川市,中津川市,なかつがわし,210012,1,1,0,0,1,1,,,,,,
2120700,岐阜県美濃市,美濃市,みのし,210013,1,1,0,0,1,1,,,,,,
2120800,岐阜県瑞浪市,瑞浪市,みずなみし,210012,1,1,0,0,1,1,,,,,,
2120900,岐阜県羽島市,羽島市,はしまし,210011,1,1,0,0,1,1,,,,,,
2121000,岐阜県恵那市,恵那市,えなし,210012,1,1,0,0,1,1,,,,,,
2121100,岐阜県美濃加茂市,美濃加茂市,みのかもし,210013,1,1,0,0,1,1,,,,,,
2121200,岐阜県土岐市,土岐市,ときし,210012,1,1,0,0,1,1,,,,,,
2121300,岐阜県各務原市,各務原市,かかみがはらし,210011,1,1,0,0,1,1,,,,,,
2121400,岐阜県可児市,可児市,かにし,210013,1,1,0,0,1,1,,,,,,
2121500,岐阜県山県市,山県市,やまがたし,210011,1,1,0,0,1,1,,,,,,
2121600,岐阜県瑞穂市,瑞穂市,みずほし,210011,1,1,0,0,1,1,,,,,,
2121700,岐阜県飛騨市,飛騨市,ひだし,210021,1,1,0,0,1,1,,,,,,
2121800,岐阜県本巣市,本巣市,もとすし,210011,1,1,0,0,1,1,,,,,,
2121900,岐阜県郡上市,郡上市,ぐじょうし,210013,1,1,0,0,1,1,,,,,,
2122000,岐阜県下呂市,下呂市,げろし,210022,1,1,0,0,1,1,,,,,,
2122100,岐阜県海津市,海津市,かいづし,210011,1,1,0,0,1,1,,,,,,
2130200,岐阜県岐南町,岐南町,ぎなんちょう,210011,1,1,0,0,1,1,,,,,,
2130300,岐阜県笠松町,笠松町,かさまつちょう,210011,1,1,0,0,1,1,,,,,,
2134100,岐阜県養老町,養老町,ようろうちょう,210011,1,1,0,0,1,1,,,,,,
2136100,岐阜県垂井町,垂井町,たるいちょう,210011,1,1,0,0,1,1,,,,,,
2136200,岐阜県関ケ原町,関ケ原町,せきがはらちょう,210011,1,1,0,0,1,1,,,,,,
2138100,岐阜県神戸町,神戸町,ごうどちょう,210011,1,1,0,0,1,1,,,,,,
2138200,岐阜県輪之内町,輪之内町,わのうちちょう,210011,1,1,0,0,1,1,,,,,,
2138300,岐阜県安八町,安八町,あんぱちちょう,210011,1,1,0,0,1,1,,,,,,
2140100,岐阜県揖斐川町,揖斐川町,いびがわちょう,210011,1,1,0,0,1,1,,,,,,
2140300,岐阜県大野町,大野町,おおのちょう,210011,1,1,0,0,1,1,,,,,,
2140400,岐阜県池田町,池田町,いけだちょう,210011,1,1,0,0,1,1,,,,,,
2142100,岐阜県北方町,北方町,きたがたちょう,210011,1,1,0,0,1,1,,,,,,
2150100,岐阜県坂祝町,坂祝町,さかほぎちょう,210013,1,1,0,0,1,1,,,,,,
2150200,岐阜県富加町,富加町,とみかちょう,210013,1,1,0,0,1,1,,,,,,
2150300,岐阜県川辺町,川辺町,かわべちょう,210013,1,1,0,0,1,1,,,,,,
2150400,岐阜県七宗町,七宗町,ひちそうちょう,210013,1,1,0,0,1,1,,,,,,
2150500,岐阜県八百津町,八百津町,やおつちょう,210013,1,1,0,0,1,1,,,,,,
